來源/媒介,廣告活動,網頁標題,網頁路徑,所有使用者,工作階段,瀏覽,平均觀看次數,平均使用者參與
google / cpc,pmax-1-taichung,【遠雄樂元】北屯機捷X好市多，雙首排大道最核心，夠近才最好,/buildings/bh7/,2274,2506,2667,1.1728232189973615,30.8245382585752
gdn / ar1,20251017-2-1,齊興_緻-台北市北投區/北士科住宅預售屋,/buildings/ar1/,2203,2392,2526,1.1466182478438494,26.719927371765774
line-lap / bh7,lap-1,遠房實價登錄,/,1756,2370,2514,1.4316628701594534,0
dgc / eh2,20250901,遠雄一靚｜楠梓新案．高大特區首發｜早鳥預約中,/buildings/eh2/,1821,2194,2485,1.3646348160351456,0.7726523887973641
google / cpc,202510-3,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,1701,1951,2109,1.2398589065255732,8.62257495590829
google / cpc,(organic),遠房實價登錄,/,1856,1950,2326,1.2532327586206897,1.456896551724138
google / cpc,20251017-2-1,遠房實價登錄,/,1876,1912,2034,1.084221748400853,0
google / cpc,202510-2,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,1600,1809,2004,1.2525,9.92625
taboola / ar1,20251001,齊興_緻-台北市北投區/北士科住宅預售屋,/buildings/ar1/,1564,1703,1803,1.1528132992327367,22.453324808184142
line-lap / ar1,20251017-2-1,遠房實價登錄,/,1437,1604,1672,1.163535142658316,0
line-lap / bh10,line-lap20257-5,北屯敦富路【遠雄敦富】- 北屯機捷預售屋．近好市多,/buildings/bh10/,923,1525,1877,2.0335861321776814,17.070422535211268
web-chinatimes / dgm1,webchinatimes320180,大河商爵-台北市士林區廠辦/預售新建案-預約賞屋，遠創力行銷,/buildings/dgm1/,1441,1518,1614,1.1200555170020818,7.29146426092991
(not set),202501003二輪播,遠雄一靚｜楠梓新案．高大特區首發｜早鳥預約中,/buildings/eh2/,540,1326,1195,2.212962962962963,20.20925925925926
socialmedia / bh8,dcard_202508,台中西屯建案【遠雄洄山行】．2-4房方正格局,/buildings/bh8/,1059,1284,1330,1.2559017941454202,5.357884796978281
google / organic,(organic),遠房實價登錄,/,1125,1234,1590,1.4133333333333333,3.3306666666666667
google / cpc,area,遠雄沐蘊-高雄市三民區預售屋/新建案-預約賞屋,/buildings/eh5/,1183,1221,1328,1.1225697379543533,21.42349957734573
google / cpc,gdn5-7,大河商爵-台北市士林區廠辦/預售新建案-預約賞屋，遠創力行銷,/buildings/dgm1/,1098,1208,1272,1.1584699453551912,18.206739526411656
gdn / ar1,20251017-2-1,遠房實價登錄,/,1183,1207,1296,1.095519864750634,0
line-lap / bh10,line-lap20256-8,遠房實價登錄,/,1091,1188,1326,1.2153987167736022,0
google / cpc,(organic),遠雄一靚｜楠梓新案．高大特區首發｜早鳥預約中,/buildings/eh2/,1101,1146,1253,1.1380563124432335,24.444141689373296
google_kw / dh2,(organic),台南永康新建案【遠雄山禾】-鹽行特區．3-4房,/buildings/dh2/,1038,1117,1190,1.1464354527938343,24.276493256262043
(not set),202501003二輪播,遠雄14期首發【遠雄丰尚】北屯新案．近漢神洲際百貨,/buildings/bh11/,437,1046,902,2.064073226544622,12.439359267734554
google / cpc,pmax-1-taichung,遠房實價登錄,/,992,1013,1060,1.0685483870967742,0
google_kw / dh2,(organic),遠房實價登錄,/,947,1005,1080,1.1404435058078142,1.259767687434002
youtube / dh2,(referral),台南永康新建案【遠雄山禾】-鹽行特區．3-4房,/buildings/dh2/,771,957,1039,1.3476005188067446,24.56809338521401
(direct) / (none),(direct),北屯敦富路【遠雄敦富】- 北屯機捷預售屋．近好市多,/buildings/bh10/,937,941,899,0.959445037353255,5.48025613660619
google / cpc,(organic),水湳建案【遠雄綠美】鄰近綠美圖．中央公園預售屋,/buildings/bh9/,889,936,1042,1.172103487064117,32.488188976377955
taboola / ar1,20251001,遠房實價登錄,/,844,874,986,1.1682464454976302,0
(direct) / (none),(direct),齊興_緻-台北市北投區/北士科住宅預售屋,/buildings/ar1/,862,873,659,0.7645011600928074,34.09860788863109
google / organic,(organic),買房大小事：戶籍遷入如何辦理？ - 遠雄房地產,/life-proposal/land_household_registration/,736,852,888,1.2065217391304348,61.45788043478261
(not set),202501003二輪播,齊興_緻-台北市北投區/北士科住宅預售屋,/buildings/ar1/,470,839,538,1.1446808510638298,3.5148936170212766
(direct) / (none),(direct),遠雄琉蘊 -台中市西屯區七期預售屋/新建案-預約賞屋，遠雄房地產,/buildings/bh5/,804,808,780,0.9701492537313433,14.483830845771145
google / cpc,202510-4,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,642,774,882,1.3738317757009346,12.842679127725857
web-chinatimes / dgm1,webchinatimes320480,大河商爵-台北市士林區廠辦/預售新建案-預約賞屋，遠創力行銷,/buildings/dgm1/,756,767,791,1.0462962962962963,3.685185185185185
google / cpc,(organic),遠雄琉蘊 -台中市西屯區七期預售屋/新建案-預約賞屋，遠雄房地產,/buildings/bh5/,726,767,848,1.1680440771349863,36.55922865013774
(not set),20251023一輪播,遠雄一靚｜楠梓新案．高大特區首發｜早鳥預約中,/buildings/eh2/,339,723,558,1.6460176991150441,11.174041297935103
(direct) / (none),(direct),遠雄幸福成｜即將落成 - 台中市清水區預售/新建案-預約賞屋，遠雄房地產,/buildings/h713/,697,701,710,1.018651362984218,6.938307030129125
youtube / dh2,(referral),遠房實價登錄,/,599,696,764,1.2754590984974958,0.3989983305509182
pmp / (not set),6,遠雄星呈-台中市清水區預售屋/新建案-預約賞屋，遠雄房地產,/buildings/h707/,202,672,711,3.51980198019802,10.886138613861386
google / cpc,brand,遠房實價登錄,/,643,661,848,1.3188180404354588,1.6625194401244168
google / organic,(organic),換屋族看過來，房地合一稅與土增稅要點筆記！ - 遠雄房地產,/life-proposal/house_and_land/,549,654,677,1.2331511839708562,143.30783242258653
google / cpc,(organic),遠雄星呈-台中市清水區預售屋/新建案-預約賞屋，遠雄房地產,/buildings/h707/,608,650,729,1.199013157894737,32.35361842105263
google / cpc,area,高雄建案推薦【遠雄峰蘊】- 近科工館．高雄預售屋,/buildings/eh1/,609,637,691,1.1346469622331692,27.026272577996718
google / cpc,O1_品牌字_2025.0801,遠雄THE ONE-高雄市前鎮區新成屋/新建案-預約賞屋,/buildings/o1/,596,636,740,1.2416107382550337,36.65939597315436
(direct) / (none),(direct),台南永康新建案【遠雄山禾】-鹽行特區．3-4房,/buildings/dh2/,625,630,645,1.032,13.3056
google / cpc,O1_品牌字_2025.0801,遠房實價登錄,/,574,609,717,1.2491289198606272,1.2090592334494774
gdn / bh11,20250918,遠雄14期首發【遠雄丰尚】北屯新案．近漢神洲際百貨,/buildings/bh11/,592,602,686,1.1587837837837838,2.766891891891892
google / cpc,area,遠房實價登錄,/,568,592,657,1.1566901408450705,0.6619718309859155
google / organic,(organic),李同榮觀點：2026年房地產市場將面臨八大考驗 - 遠雄房地產,/life-proposal/expert_li_housing-challenges-2026/,491,578,583,1.1873727087576376,112.05498981670061
google / organic,(organic),附屬建物篇 : 陽台與雨遮建築法規規定為何？ - 遠雄房地產,/life-proposal/regulations_20230317/,499,575,609,1.220440881763527,74.09418837675351
(not set),20251003一輪播,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,253,575,516,2.039525691699605,1.7233201581027668
line-lap / bh10,line-lap20257-5,遠房實價登錄,/,453,566,666,1.4701986754966887,0
(not set),202501003二輪播,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,180,566,567,3.15,13.344444444444445
google / organic,(organic),2024十大建商出爐！大建商穩，小建商靈活，買家如何選邊站？ - 遠雄房地產,/life-proposal/kw_brand_construction_20240109/,526,560,572,1.0874524714828897,32.543726235741445
(not set),202501003二輪播,遠房實價登錄,/,478,548,593,1.2405857740585775,0.3200836820083682
(data not available),(cross-network),遠雄一靚｜楠梓新案．高大特區首發｜早鳥預約中,/buildings/eh2/,539,546,951,1.764378478664193,18.354359925788497
google / organic,(organic),買房時到底有那些稅金要繳？-「首購族看房買屋攻略」 - 遠雄房地產,/life-proposal/taxes/,477,518,549,1.150943396226415,68.04821802935011
google / cpc,20250616_台北豪宅/別墅,齊興_緻-台北市北投區/北士科住宅預售屋,/buildings/ar1/,473,500,522,1.1035940803382664,11.105708245243129
google / cpc,202509_1,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,453,492,534,1.1788079470198676,37.916114790286976
(not set),202501003二輪播,【遠雄樂元】北屯機捷X好市多，雙首排大道最核心，夠近才最好,/buildings/bh7/,223,476,351,1.5739910313901346,15.031390134529149
google / cpc,O1_地區字_2025.0801,遠雄THE ONE-高雄市前鎮區新成屋/新建案-預約賞屋,/buildings/o1/,461,473,523,1.1344902386117137,27.917570498915403
google / organic,(organic),一次看懂「都市土地分區」差在哪？ - 遠雄房地產,/life-proposal/land_zoning/,430,463,496,1.1534883720930234,52.61860465116279
google / organic,(organic),熱銷建案一覽：遠雄全台預售屋、新建案、新成屋資訊,/case/search/,407,450,939,2.307125307125307,32.997542997543
google / cpc,CQH1-買房字,村泉蒔美｜門戶端點 從容跨界｜台北生活最美起點,/buildings/cqh1/,432,448,481,1.1134259259259258,37.291666666666664
google / cpc,O1_地區字_2025.0801,遠房實價登錄,/,433,442,498,1.1501154734411085,1.4226327944572748
google / organic,(organic),遠雄一靚｜楠梓新案．高大特區首發｜早鳥預約中,/buildings/eh2/,355,441,493,1.388732394366197,62.073239436619716
google / cpc,(organic),北士科建案【遠雄泱玥】水岸首排．57-75坪,/buildings/ah2/,412,437,482,1.1699029126213591,28.9126213592233
google / cpc,CQH1-地區字,村泉蒔美｜門戶端點 從容跨界｜台北生活最美起點,/buildings/cqh1/,404,435,521,1.2896039603960396,54.36138613861386
google / organic,(organic),公共設施篇: 梯廳與樓梯間建築法規有何特殊規定? - 遠雄房地產,/life-proposal/regulations2_20230320/,369,431,451,1.2222222222222223,44.80487804878049
google / organic,(organic),樓高的隱藏秘密：樓層高度怎麼看？ - 遠雄房地產,/life-proposal/floor_height/,388,430,456,1.175257731958763,45.4458762886598
socialmedia / bh8,dcard_202508,遠房實價登錄,/,419,423,441,1.0525059665871122,0
google / cpc,Otherarea0829,遠雄14期首發【遠雄丰尚】北屯新案．近漢神洲際百貨,/buildings/bh11/,392,408,459,1.1709183673469388,22.586734693877553
google / organic,(organic),建案熱區巡禮：北投士林科技園區 - 交通篇 - 遠雄房地產,/life-proposal/area-tpe-beitou_bstp_traffic_20240705/,371,408,456,1.2291105121293802,78.81671159029649
google / cpc,taipei,大河商爵-台北市士林區廠辦/預售新建案-預約賞屋，遠創力行銷,/buildings/dgm1/,385,407,417,1.0831168831168831,14.425974025974027
(direct) / (none),(direct),高雄建案推薦【遠雄峰蘊】- 近科工館．高雄預售屋,/buildings/eh1/,405,406,407,1.0049382716049382,6.417283950617284
(not set),20251023一輪播,齊興_緻-台北市北投區/北士科住宅預售屋,/buildings/ar1/,275,402,254,0.9236363636363636,5.1054545454545455
google / organic,(organic),[影音] 豪宅稅跟你也有關係：有房族注意！2025豪宅稅新門檻上路 - 遠雄房地產,/life-proposal/expert_zhu_mansion-tax-definition_vedio_20250523/,366,390,414,1.1311475409836065,71.8743169398907
(direct) / (none),(direct),遠雄房地產：最懂生活的購屋專家,/,373,385,457,1.225201072386059,20.646112600536192
fb / 5vo1,202510_3,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,360,385,423,1.175,7.4222222222222225
google / cpc,brand,遠雄沐蘊-高雄市三民區預售屋/新建案-預約賞屋,/buildings/eh5/,354,384,455,1.2853107344632768,37.80508474576271
google / cpc,O1_特色字_2025.0801,遠雄THE ONE-高雄市前鎮區新成屋/新建案-預約賞屋,/buildings/o1/,368,376,404,1.0978260869565217,17.032608695652176
(not set),20250919一輪播,【遠雄樂元】北屯機捷X好市多，雙首排大道最核心，夠近才最好,/buildings/bh7/,82,376,369,4.5,9.878048780487806
(not set),20250919一輪播,遠雄14期首發【遠雄丰尚】北屯新案．近漢神洲際百貨,/buildings/bh11/,87,374,382,4.390804597701149,9.137931034482758
google / cpc,遠雄幸福成_H713_關鍵字_0516_中彰,遠雄幸福成｜即將落成 - 台中市清水區預售/新建案-預約賞屋，遠雄房地產,/buildings/h713/,351,371,403,1.1481481481481481,21.45868945868946
google / organic,(organic),遠雄房地產：最懂生活的購屋專家,/,299,361,448,1.4983277591973243,17.207357859531772
google / cpc,202510-7,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,333,353,385,1.1561561561561562,12.993993993993994
line-lap / bh5,(not set),遠雄琉蘊 -台中市西屯區七期預售屋/新建案-預約賞屋，遠雄房地產,/buildings/bh5/,283,346,372,1.314487632508834,1.911660777385159
google / organic,(organic),遠雄14期首發【遠雄丰尚】北屯新案．近漢神洲際百貨,/buildings/bh11/,263,346,393,1.494296577946768,50.39923954372624
google / cpc,O1_特色字_2025.0801,遠房實價登錄,/,338,342,374,1.106508875739645,0.5739644970414202
google / cpc,(not set),遠房實價登錄,/,310,337,389,1.2548387096774194,0.05161290322580645
google / cpc,type,遠雄沐蘊-高雄市三民區預售屋/新建案-預約賞屋,/buildings/eh5/,327,336,369,1.128440366972477,25.883792048929664
google / cpc,brand,【遠雄樂元】北屯機捷X好市多，雙首排大道最核心，夠近才最好,/buildings/bh7/,311,333,385,1.2379421221864952,39.51446945337621
google / cpc,(not set),台南永康新建案【遠雄山禾】-鹽行特區．3-4房,/buildings/dh2/,291,327,354,1.2164948453608246,6.470790378006873
fgr-line / fgr,expert_li_housing-challenges-2026,李同榮觀點：2026年房地產市場將面臨八大考驗 - 遠雄房地產,/life-proposal/expert_li_housing-challenges-2026/,279,323,367,1.3154121863799284,108.74551971326164
google / organic,(organic),交屋看仔細，常見交屋糾紛有哪些？ - 遠雄房地產,/life-proposal/kw_delivery_20230607/,286,321,335,1.1713286713286712,96.95454545454545
google / cpc,beitun,遠房實價登錄,/,315,316,373,1.1841269841269841,0
line-lap / bh10,line-lap20257-1,北屯敦富路【遠雄敦富】- 北屯機捷預售屋．近好市多,/buildings/bh10/,190,313,423,2.2263157894736842,48.473684210526315
google / cpc,extension,齊興_緻-台北市北投區/北士科住宅預售屋,/buildings/ar1/,301,308,320,1.06312292358804,8.438538205980066
google / cpc,beitun,北屯敦富路【遠雄敦富】- 北屯機捷預售屋．近好市多,/buildings/bh10/,299,308,329,1.100334448160535,23.86622073578595
(not set),20251023一輪播,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,118,306,243,2.059322033898305,12.542372881355933
line-lap / bh5,(not set),遠房實價登錄,/,263,305,332,1.2623574144486691,0
(not set),20251023一輪播,遠雄14期首發【遠雄丰尚】北屯新案．近漢神洲際百貨,/buildings/bh11/,183,304,224,1.2240437158469946,3.989071038251366
(not set),20250919一輪播,遠雄一靚｜楠梓新案．高大特區首發｜早鳥預約中,/buildings/eh2/,52,302,309,5.9423076923076925,9.76923076923077
(not set),20250919一輪播,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,77,301,308,4,20.350649350649352
(direct) / (none),(direct),水湳建案【遠雄綠美】鄰近綠美圖．中央公園預售屋,/buildings/bh9/,297,299,297,1,8.572390572390573
fb / bh11,10-1,遠雄14期首發【遠雄丰尚】北屯新案．近漢神洲際百貨,/buildings/bh11/,276,293,308,1.1159420289855073,22.652173913043477
google / cpc,brand,高雄建案推薦【遠雄峰蘊】- 近科工館．高雄預售屋,/buildings/eh1/,280,292,363,1.2964285714285715,53.839285714285715
google / organic,(organic),專家觀點地政篇：只有不動產怎麼繳遺產稅？實物抵繳是否划算？ - 遠雄房地產,/life-proposal/expert_zhu_property_offset-2_20241220/,250,292,323,1.292,112.076
google / organic,(organic),建案熱區巡禮：桃園龜山重大建設帶動發展利多 - 遠雄房地產,/life-proposal/area-l-taoyuan-guishan/,248,292,309,1.2459677419354838,83.70564516129032
(direct) / (none),(direct),【遠雄樂元】北屯機捷X好市多，雙首排大道最核心，夠近才最好,/buildings/bh7/,279,284,235,0.8422939068100358,18.157706093189965
google / organic,(organic),劉佩真觀點：2025年第三季房市觀測-政策觀望期延續，市場靜待轉折契機 - 遠雄房地產,/life-proposal/expert_peizhen_2025q3review/,232,284,270,1.1637931034482758,89.82327586206897
google / cpc,gdn-1-taichung,【遠雄樂元】北屯機捷X好市多，雙首排大道最核心，夠近才最好,/buildings/bh7/,198,281,288,1.4545454545454546,2.292929292929293
google / cpc,CQH1-品牌字,村泉蒔美｜門戶端點 從容跨界｜台北生活最美起點,/buildings/cqh1/,257,275,343,1.3346303501945525,78.26070038910505
gdn / ar1,20250718,齊興_緻-台北市北投區/北士科住宅預售屋,/buildings/ar1/,270,271,298,1.1037037037037036,2.448148148148148
(direct) / (none),(direct),台中西屯建案【遠雄洄山行】．2-4房方正格局,/buildings/bh8/,269,270,257,0.9553903345724907,18.676579925650557
(not set),20250919一輪播,遠房實價登錄,/,230,269,246,1.0695652173913044,0.0391304347826087
google / cpc,corearea0829,遠雄14期首發【遠雄丰尚】北屯新案．近漢神洲際百貨,/buildings/bh11/,259,265,311,1.2007722007722008,24.98841698841699
m.facebook.com / referral,(referral),建案熱區巡禮：桃園龜山重大建設帶動發展利多 - 遠雄房地產,/life-proposal/area-l-taoyuan-guishan/,259,261,270,1.0424710424710424,54.37837837837838
youtube / dh2,(not set),台南永康新建案【遠雄山禾】-鹽行特區．3-4房,/buildings/dh2/,217,258,390,1.7972350230414746,17.027649769585253
google / cpc,遠雄幸福成_H713_關鍵字_0516_外縣市,遠雄幸福成｜即將落成 - 台中市清水區預售/新建案-預約賞屋，遠雄房地產,/buildings/h713/,229,257,285,1.244541484716157,34.275109170305676
(data not available),(cross-network),遠雄14期首發【遠雄丰尚】北屯新案．近漢神洲際百貨,/buildings/bh11/,254,254,441,1.736220472440945,19.984251968503937
google / cpc,O1_競品字_2025.0801,遠雄THE ONE-高雄市前鎮區新成屋/新建案-預約賞屋,/buildings/o1/,251,252,266,1.0597609561752988,14.701195219123505
google / organic,(organic),實價登錄真相大破解，一次看懂實價登錄不受騙 - 遠雄房地產,/life-proposal/actual_selling_price20220708/,227,251,267,1.1762114537444934,79.61674008810573
google / organic,(organic),北士科建案【遠雄泱玥】水岸首排．57-75坪,/buildings/ah2/,225,251,269,1.1955555555555555,54.04888888888889
(not set),20250919一輪播,遠雄琉蘊 -台中市西屯區七期預售屋/新建案-預約賞屋，遠雄房地產,/buildings/bh5/,225,251,112,0.49777777777777776,466.6222222222222
(data not available),(cross-network),聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,250,250,453,1.812,13.06
google / cpc,brand,北屯敦富路【遠雄敦富】- 北屯機捷預售屋．近好市多,/buildings/bh10/,229,245,290,1.2663755458515285,37.00873362445415
(direct) / (none),(direct),北士科建案【遠雄泱玥】水岸首排．57-75坪,/buildings/ah2/,240,244,261,1.0875,17.8125
google / cpc,core,大河商爵-台北市士林區廠辦/預售新建案-預約賞屋，遠創力行銷,/buildings/dgm1/,227,238,254,1.118942731277533,15.647577092511014
google / cpc,20250616_北投士林豪宅/別墅,齊興_緻-台北市北投區/北士科住宅預售屋,/buildings/ar1/,234,237,257,1.0982905982905984,31.153846153846153
lbs-sms / ah2,sms1141008,北士科建案【遠雄泱玥】水岸首排．57-75坪,/buildings/ah2/,194,234,245,1.2628865979381443,27.52061855670103
(not set),20250919一輪播,齊興_緻-台北市北投區/北士科住宅預售屋,/buildings/ar1/,87,232,195,2.2413793103448274,3.896551724137931
google / cpc,othercities_brand,【遠雄樂元】北屯機捷X好市多，雙首排大道最核心，夠近才最好,/buildings/bh7/,215,230,257,1.1953488372093024,43.51627906976744
fb / 5vo1,202510_2,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,212,228,251,1.1839622641509433,7.25
google / cpc,O1_競品字_2025.0801,遠房實價登錄,/,226,226,241,1.0663716814159292,0.2079646017699115
(not set),202501003二輪播,遠雄琉蘊 -台中市西屯區七期預售屋/新建案-預約賞屋，遠雄房地產,/buildings/bh5/,201,226,106,0.527363184079602,3.5771144278606966
google / cpc,brand0829,遠雄14期首發【遠雄丰尚】北屯新案．近漢神洲際百貨,/buildings/bh11/,205,224,264,1.2878048780487805,40.46341463414634
google / organic,(organic),專家觀點地政篇：如何預防不動產詐騙？如何防止房屋被移轉？ - 遠雄房地產,/life-proposal/expert_zhu_property_scam_20240604/,205,223,231,1.1268292682926828,85.8390243902439
mkto-sn070013.com / referral,(referral),李同榮觀點：2026年房地產市場將面臨八大考驗 - 遠雄房地產,/life-proposal/expert_li_housing-challenges-2026/,196,222,226,1.153061224489796,88.93367346938776
google / organic,(organic),【遠雄樂元】北屯機捷X好市多，雙首排大道最核心，夠近才最好,/buildings/bh7/,188,218,240,1.2765957446808511,35.244680851063826
google_kw / dh2,(referral),台南永康新建案【遠雄山禾】-鹽行特區．3-4房,/buildings/dh2/,191,216,226,1.1832460732984293,20.104712041884817
google / cpc,遠雄幸福成_H713_關鍵字_0516_中彰,遠房實價登錄,/,210,215,273,1.3,0
google / organic,(organic),遠雄幸福成｜即將落成 - 台中市清水區預售/新建案-預約賞屋，遠雄房地產,/buildings/h713/,191,212,236,1.2356020942408377,50.712041884816756
google / cpc,competitor,遠房實價登錄,/,207,210,255,1.2318840579710144,0.19806763285024154
google / organic,(organic),專家觀點地政篇：你買到的法定空地是什麼？ - 遠雄房地產,/life-proposal/expert_zhu_property_openspace_20240705/,179,209,216,1.2067039106145252,108.27374301675978
google / cpc,20250616_品牌字,齊興_緻-台北市北投區/北士科住宅預售屋,/buildings/ar1/,176,207,230,1.3068181818181819,42.00568181818182
yahoo_native / 5vo1,202510_2,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,186,203,216,1.1612903225806452,8.161290322580646
google / organic,(organic),台中西屯建案【遠雄洄山行】．2-4房方正格局,/buildings/bh8/,163,203,236,1.4478527607361964,64.9079754601227
google / cpc,20250718,遠雄信義CENTER-新北市板橋區廠辦.商辦/預售新建案-預約賞屋,/buildings/fm3/,133,203,211,1.586466165413534,3.9097744360902253
(not set),20251023一輪播,遠房實價登錄,/,154,200,216,1.4025974025974026,0.7077922077922078
google / cpc,pmax-1-anothercity,【遠雄樂元】北屯機捷X好市多，雙首排大道最核心，夠近才最好,/buildings/bh7/,143,200,206,1.4405594405594406,8.104895104895105
google / cpc,20250616_台北豪宅/別墅,遠房實價登錄,/,195,199,221,1.1333333333333333,0
google / cpc,needs,遠雄信義CENTER-新北市板橋區廠辦.商辦/預售新建案-預約賞屋,/buildings/fm3/,186,199,217,1.1666666666666667,17.559139784946236
youtube / dh2,(not set),遠房實價登錄,/,169,195,281,1.6627218934911243,0
google / cpc,competitor0829,遠雄14期首發【遠雄丰尚】北屯新案．近漢神洲際百貨,/buildings/bh11/,186,193,212,1.1397849462365592,21.607526881720432
mkto-sn070013.com / referral,(referral),2025十月主題報 - 遠雄房地產,/oct2025/,174,190,197,1.132183908045977,11.885057471264368
yahoo_native / 5vo1,202510_3,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,178,189,208,1.1685393258426966,10.235955056179776
fb / 5vo1,202510_4,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,178,189,200,1.1235955056179776,4.410112359550562
google / organic,(organic),記住授信5P原則，讓你的貸款成數更高更容易 - 遠雄房地產,/life-proposal/pre_mortgage_20221215/,164,189,185,1.1280487804878048,26.25609756097561
(direct) / (none),(direct),遠雄THE ONE-高雄市前鎮區新成屋/新建案-預約賞屋,/buildings/o1/,183,184,184,1.005464480874317,18.316939890710383
google / cpc,beitun,【遠雄樂元】北屯機捷X好市多，雙首排大道最核心，夠近才最好,/buildings/bh7/,181,184,196,1.0828729281767955,20.607734806629836
(data not available),(cross-network),齊興_緻-台北市北投區/北士科住宅預售屋,/buildings/ar1/,182,182,312,1.7142857142857142,26.203296703296704
