來源/媒介,廣告活動,網頁標題,網頁路徑,所有使用者,工作階段,瀏覽,平均觀看次數,平均使用者參與
line-lap / wdh2,line-lap4-2,天母蒔麗｜15~25坪．1-2房｜北投行義路，近石牌站,/buildings/wdh2/,2273,3091,3267,1.4373075230972283,6.489661240651122
gdn / hm2,202511,遠雄MetaLink科技園區 | 機捷A7．A8站▕ VIP企業席次開放預約中,/buildings/hm2/,2334,3038,3723,1.595115681233933,29.71808054841474
google / cpc,(organic),遠房實價登錄,/,2723,2825,3733,1.3709144326110907,0.4921042967315461
fb / dh6,1,遠房實價登錄,/,2669,2667,2761,1.0344698388909703,0
line-lap / wdh2,line-lap4-2_600x400,天母蒔麗｜15~25坪．1-2房｜北投行義路，近石牌站,/buildings/wdh2/,2079,2518,2616,1.2582972582972582,8.617604617604618
google / organic,(organic),遠房實價登錄,/,2229,2501,3422,1.535217586361597,1.107671601615074
(not set),20260429一輪播,遠房實價登錄,/,1894,2422,2514,1.3273495248152059,168.9572333685322
gdn / hm2,0209,遠雄MetaLink科技園區 | 機捷A7．A8站▕ VIP企業席次開放預約中,/buildings/hm2/,2087,2379,2813,1.347867752755151,6.847149017728797
line-lap / ar1,20260424-8-5,齊興_緻-台北市北投區/北士科住宅預售屋,/buildings/ar1/,1979,2370,2510,1.2683173319858514,35.75795856493178
fb / hm2,0403,遠雄MetaLink科技園區 | 機捷A7．A8站▕ VIP企業席次開放預約中,/buildings/hm2/,2175,2277,2295,1.0551724137931036,0.40735632183908044
fb / dh6,4,【遠雄蘊合】千坪旗艦，親水生活｜收納中西區最美流動26-43坪．新案早鳥預約,/buildings/dh6/,2087,2271,2556,1.2247244849065644,1.2232870148538573
line-lap / rsh1,line-lap4-5,若水秧翠｜東京視野・頂埔門牌｜1~3房．20~42坪,/buildings/rsh1/,1562,2175,2316,1.4827144686299616,10.869398207426377
fb / dh6,4-cpc,【遠雄蘊合】千坪旗艦，親水生活｜收納中西區最美流動26-43坪．新案早鳥預約,/buildings/dh6/,2053,2087,2115,1.0301997077447638,0.5348270823185582
line-lap / wdh2,line-lap4-3,遠房實價登錄,/,1921,2063,2154,1.1212909942738156,0
fb / hm2,0205,遠雄MetaLink科技園區 | 機捷A7．A8站▕ VIP企業席次開放預約中,/buildings/hm2/,1780,1924,1984,1.1146067415730336,1.8022471910112359
fb / dh6,3,【遠雄蘊合】千坪旗艦，親水生活｜收納中西區最美流動26-43坪．新案早鳥預約,/buildings/dh6/,1912,1921,1938,1.0135983263598327,1.4273012552301256
(direct) / (none),(direct),齊興_緻：北士科住宅預售屋，入主北投核心地段，立即預約賞屋,/buildings/ar1/,1875,1878,1788,0.9536,9.5632
fb / dh6,1-cpc,【遠雄蘊合】千坪旗艦，親水生活｜收納中西區最美流動26-43坪．新案早鳥預約,/buildings/dh6/,1843,1862,1891,1.0260444926749865,0.39392295170916986
gdn / hm2,1204G,遠雄MetaLink科技園區 | 機捷A7．A8站▕ VIP企業席次開放預約中,/buildings/hm2/,1583,1799,2037,1.286797220467467,5.989260897030954
line-lap / ar1,20260528-8-7,齊興_緻：北士科住宅預售屋，入主北投核心地段，立即預約賞屋,/buildings/ar1/,1541,1756,1812,1.1758598312783906,5.948085658663206
line-lap / rsh1,line-lap4-2,遠房實價登錄,/,1504,1667,1719,1.1429521276595744,0
(not set),20260429一輪播,齊興_緻：北士科住宅預售屋，入主北投核心地段，立即預約賞屋,/buildings/ar1/,1349,1569,595,0.44106745737583397,89.7279466271312
fb / hm2,0208,遠雄MetaLink科技園區 | 機捷A7．A8站▕ VIP企業席次開放預約中,/buildings/hm2/,1528,1553,1617,1.0582460732984293,1.044502617801047
fb / dh6,4-cpc,遠房實價登錄,/,1545,1545,1557,1.007766990291262,0
fb / dh6,4,遠房實價登錄,/,1509,1533,1659,1.099403578528827,0
gdn / hm2,0203,遠雄MetaLink科技園區 | 機捷A7．A8站▕ VIP企業席次開放預約中,/buildings/hm2/,1240,1447,1684,1.3580645161290323,6.817741935483871
fb / dh6,3,遠房實價登錄,/,1432,1435,1448,1.011173184357542,0
line-lap / ar1,20260528-8-7,遠房實價登錄,/,1263,1406,1474,1.1670625494853524,0
line-lap / rsh1,line-lap4-2_600x400,遠房實價登錄,/,1313,1377,1592,1.2124904798172125,0
line-lap / hm2,0208,遠雄MetaLink科技園區 | 機捷A7．A8站▕ VIP企業席次開放預約中,/buildings/hm2/,969,1358,1519,1.5675954592363261,16.858617131062953
fb / dh6,1-cpc,遠房實價登錄,/,1332,1333,1347,1.0112612612612613,0
(direct) / (none),(direct),【遠雄蘊合】千坪旗艦，親水生活｜收納中西區最美流動26-43坪．新案早鳥預約,/buildings/dh6/,1320,1329,630,0.4772727272727273,4.568939393939394
line-lap / wdh2,line-lap4-3_600x400,遠房實價登錄,/,1209,1328,1564,1.293631100082713,0
fb / hm2,0402,遠雄MetaLink科技園區 | 機捷A7．A8站▕ VIP企業席次開放預約中,/buildings/hm2/,1155,1292,1317,1.1402597402597403,1.651948051948052
line / rsh1,line-lap1-4,若水秧翠｜東京視野・頂埔門牌｜1~3房．20~42坪,/buildings/rsh1/,1021,1268,1327,1.2997061704211557,2.0950048971596473
google / cpc,(organic),北士科建案【遠雄明玥】2000坪全街廓只蓋一棟．25-46坪,/buildings/ah1/,1170,1245,1345,1.1495726495726495,28.132478632478634
google / cpc,pmax,遠雄蘴靚｜高雄楠梓新門戶｜捷運R21站旁｜3795坪豪闊基地,/buildings/eh6/,1086,1219,1442,1.3278084714548803,28.52302025782689
google / cpc,brand,遠雄沐蘊-高雄市三民區預售屋/新建案-預約賞屋,/buildings/eh5/,1151,1218,1345,1.1685490877497828,32.59252823631625
line / dgm1,line-lap202511-1,大河商爵-台北市士林區廠辦/預售新建案-預約賞屋，遠創力行銷,/buildings/dgm1/,482,1213,1545,3.2053941908713695,33
line / dgm1,line-lap20263-3,大河商爵-台北市士林區廠辦/預售新建案-預約賞屋，遠創力行銷,/buildings/dgm1/,425,1205,1461,3.4376470588235293,30.76235294117647
line-lap / 5vo1,4-1,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,902,1204,1332,1.476718403547672,16.33259423503326
line / rsh1,line-lap1-5_600x400,若水秧翠｜東京視野・頂埔門牌｜1~3房．20~42坪,/buildings/rsh1/,897,1185,1238,1.3801560758082496,10.599777034559644
google / cpc,brand,遠房實價登錄,/,1025,1072,1469,1.433170731707317,0.8107317073170732
(not set),20260429一輪播,遠雄蘴靚｜高雄楠梓新門戶｜捷運R21站旁｜3795坪豪闊基地,/buildings/eh6/,546,1044,759,1.39010989010989,13.983516483516484
gdn / hm2,202602,遠雄MetaLink科技園區 | 機捷A7．A8站▕ VIP企業席次開放預約中,/buildings/hm2/,798,976,1172,1.468671679197995,27.790726817042607
line-lap / wdh2,line-lap4-2,遠房實價登錄,/,887,970,1025,1.1555806087936866,0
fb / 5vo1,4-5,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,554,953,1367,2.467509025270758,2.6227436823104693
(not set),20260429一輪播,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,695,907,98,0.1410071942446043,2.145323741007194
line-lap / eh2,20260407D,遠雄一靚：楠梓高大特區首發新案，2432坪大基地，早鳥預約諮詢中,/buildings/eh2/,670,891,929,1.3865671641791044,10.477611940298507
line-lap / wdh2,line-lap4-2_600x400,遠房實價登錄,/,844,872,920,1.0900473933649288,0
google / cpc,(organic),台中七期．在夏綠地，典藏最優雅的【夏綠蒂】25-38坪,/buildings/bh13/,825,852,947,1.147878787878788,24.936969696969697
line-lap / 5vo1,5-2,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,682,821,866,1.2697947214076246,15.029325513196481
google / organic,(organic),戶籍遷入辦理教學｜買房後戶籍異動流程與準備文件全攻略 - 遠雄房地產,/life-proposal/land_household_registration/,679,797,824,1.2135493372606774,70.03681885125184
(not set),20260429一輪播,天母蒔麗｜15~25坪．1-2房｜北投行義路，近石牌站,/buildings/wdh2/,581,779,354,0.6092943201376936,6.573149741824441
(not set),20260429一輪播,遠雄MetaLink科技園區 | 機捷A7．A8站▕ VIP企業席次開放預約中,/buildings/hm2/,591,773,47,0.07952622673434856,3.6802030456852792
(direct) / (none),(direct),齊興_緻-台北市北投區/北士科住宅預售屋,/buildings/ar1/,764,769,712,0.9319371727748691,12.370418848167539
google / cpc,(organic),遠雄琉蘊 -台中市西屯區七期預售屋/新建案-預約賞屋，遠雄房地產,/buildings/bh5/,737,763,841,1.141112618724559,31.327001356852104
google / cpc,(organic),遠雄一靚：楠梓高大特區首發新案，2432坪大基地，早鳥預約諮詢中,/buildings/eh2/,740,760,835,1.1283783783783783,25.313513513513513
(not set),20260429一輪播,齊興_緻-台北市北投區/北士科住宅預售屋,/buildings/ar1/,656,748,250,0.38109756097560976,141.53201219512195
line-lap / eh2,20260407A,遠雄一靚：楠梓高大特區首發新案，2432坪大基地，早鳥預約諮詢中,/buildings/eh2/,592,744,785,1.3260135135135136,14.929054054054054
google / organic,(organic),贈與稅與遺產稅免稅額解析｜房產贈與、買賣、繼承怎麼選 - 遠雄房地產,/life-proposal/gift_tax/,665,738,795,1.1954887218045114,121.98345864661654
google_kw / dh2,(organic),遠房實價登錄,/,699,730,834,1.1931330472103003,0.698140200286123
(direct) / (none),(direct),天母蒔麗｜15~25坪．1-2房｜北投行義路，近石牌站,/buildings/wdh2/,715,724,497,0.6951048951048951,12.481118881118881
fb / dh6,2,【遠雄蘊合】千坪旗艦，親水生活｜收納中西區最美流動26-43坪．新案早鳥預約,/buildings/dh6/,687,714,788,1.1470160116448327,2.6550218340611353
google_kw / dh2,(organic),台南永康遠雄山禾：鹽行特區3-4房，鄰商圈與交通樞紐的理想宅,/buildings/dh2/,652,687,746,1.1441717791411044,23.16717791411043
google / organic,(organic),遠雄合雅｜板橋之心・合院之上｜2~4房．24~66坪,/buildings/fh2/,545,667,741,1.3596330275229358,50.14128440366972
google_kw / h713,(organic),遠雄幸福成｜全新落成 - 台中市清水區預售/新建案-預約賞屋，遠雄房地產,/buildings/h713/,621,663,732,1.178743961352657,37.13204508856683
line-lap / rsh1,line-lap4-5,遠房實價登錄,/,619,660,738,1.1922455573505655,0
line / rsh1,line-lap1-5,若水秧翠｜東京視野・頂埔門牌｜1~3房．20~42坪,/buildings/rsh1/,435,622,667,1.5333333333333334,9.101149425287357
line-lap / eh2,20260407C,遠雄一靚：楠梓高大特區首發新案，2432坪大基地，早鳥預約諮詢中,/buildings/eh2/,485,621,693,1.4288659793814433,11.362886597938145
google / cpc,brand,【遠雄蘊合】千坪旗艦，親水生活｜收納中西區最美流動26-43坪．新案早鳥預約,/buildings/dh6/,568,608,722,1.2711267605633803,40.84507042253521
(direct) / (none),(direct),若水秧翠｜東京視野・頂埔門牌｜1~3房．20~42坪,/buildings/rsh1/,600,601,423,0.705,16.23
google / cpc,lbs,【遠雄蘊合】千坪旗艦，親水生活｜收納中西區最美流動26-43坪．新案早鳥預約,/buildings/dh6/,566,592,679,1.1996466431095407,34.70318021201413
line-lap / eh2,20260407E,遠雄一靚：楠梓高大特區首發新案，2432坪大基地，早鳥預約諮詢中,/buildings/eh2/,423,578,610,1.442080378250591,10.995271867612294
linkedin / 5vo1,5-1,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,532,570,603,1.1334586466165413,9.180451127819548
google / cpc,O1_品牌字_2025.0801,遠雄THE ONE-高雄市前鎮區新成屋/新建案-預約賞屋,/buildings/o1/,548,560,679,1.239051094890511,34.43613138686131
web-ettoday / (not set),04,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,554,556,575,1.0379061371841156,9.184115523465705
(not set),20260429一輪播,若水秧翠｜東京視野・頂埔門牌｜1~3房．20~42坪,/buildings/rsh1/,430,543,168,0.39069767441860465,4.602325581395349
google / cpc,(organic),【遠雄夏綠蒂】在夏綠地，典藏最優雅的夏綠蒂．25～38坪,/buildings/bh13/,531,541,626,1.1789077212806027,28.986817325800377
line-lap / eh2,20260407B,遠雄一靚：楠梓高大特區首發新案，2432坪大基地，早鳥預約諮詢中,/buildings/eh2/,407,537,560,1.375921375921376,14.906633906633907
google / cpc,O1_品牌字_2025.0801,遠房實價登錄,/,517,526,654,1.264990328820116,0.8336557059961315
gdn / hm2,0404,遠雄MetaLink科技園區 | 機捷A7．A8站▕ VIP企業席次開放預約中,/buildings/hm2/,466,521,589,1.2639484978540771,52.15021459227468
(direct) / (none),(direct),遠雄房地產：最懂生活的購屋專家｜卓越建築品質，圓滿您的家,/,508,510,606,1.1929133858267718,11.153543307086615
google / cpc,WDH2-品牌字,天母蒔麗｜15~25坪．1-2房｜北投行義路，近石牌站,/buildings/wdh2/,463,490,564,1.2181425485961124,38.220302375809936
google / cpc,O1_地區字_2025.0801,遠雄THE ONE-高雄市前鎮區新成屋/新建案-預約賞屋,/buildings/o1/,471,477,536,1.138004246284501,22.764331210191084
google / cpc,(organic),遠雄信義CENTER-新北市板橋區廠辦.商辦/預售新建案-預約賞屋,/buildings/fm3/,462,475,537,1.1623376623376624,26.47835497835498
fb / dh6,2,遠房實價登錄,/,470,474,509,1.0829787234042554,0
google / organic,(organic),自用住宅免稅400萬怎麼申請？「持有、設籍、實住」3點不能忽略 | 專家觀點地政篇 - 遠雄房地產,/life-proposal/expert_zhu_ownership-criteria/,416,460,487,1.1706730769230769,83.89423076923077
google / cpc,202604,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,445,458,498,1.1191011235955055,28.523595505617976
google / cpc,WDH2-買房字,天母蒔麗｜15~25坪．1-2房｜北投行義路，近石牌站,/buildings/wdh2/,445,457,481,1.0808988764044944,19.925842696629214
google / cpc,O1_地區字_2025.0801,遠房實價登錄,/,440,447,516,1.1727272727272726,0.9545454545454546
(not set),20260429一輪播,【遠雄蘊合】千坪旗艦，親水生活｜收納中西區最美流動26-43坪．新案早鳥預約,/buildings/dh6/,324,436,227,0.7006172839506173,8.410493827160494
(direct) / (none),(direct),北屯敦富路【遠雄敦富】- 北屯機捷預售屋．近好市多,/buildings/bh10/,429,432,464,1.0815850815850816,18.764568764568764
google / cpc,brand,遠雄合雅｜板橋之心・合院之上｜2~4房．24~66坪,/buildings/fh2/,410,424,459,1.1195121951219513,33.30975609756098
google / cpc,WDH2-地區字,天母蒔麗｜15~25坪．1-2房｜北投行義路，近石牌站,/buildings/wdh2/,408,421,448,1.0980392156862746,25.470588235294116
google / cpc,O1_特色字_2025.0801,遠雄THE ONE-高雄市前鎮區新成屋/新建案-預約賞屋,/buildings/o1/,398,410,443,1.1130653266331658,24.173366834170853
google / organic,(organic),新青安貸款全攻略：申請資格、利率比較與流程，買房族必看！ - 遠雄房地產,/life-proposal/seo_youth-home-loan/,366,408,434,1.185792349726776,109.93442622950819
google / cpc,WDH2-競品字,天母蒔麗｜15~25坪．1-2房｜北投行義路，近石牌站,/buildings/wdh2/,394,403,449,1.1395939086294415,28.766497461928935
google / cpc,0404,遠雄MetaLink科技園區 | 機捷A7．A8站▕ VIP企業席次開放預約中,/buildings/hm2/,381,399,414,1.0866141732283465,11.559055118110237
youtube / bh10,youtubemana,北屯敦富路【遠雄敦富】- 北屯機捷預售屋．近好市多,/buildings/bh10/,371,399,438,1.1805929919137466,55.64420485175202
google / cpc,WDH2-地區字北投,天母蒔麗｜15~25坪．1-2房｜北投行義路，近石牌站,/buildings/wdh2/,392,398,453,1.155612244897959,21.67091836734694
line / rsh1,line-lap1-4,遠房實價登錄,/,372,397,412,1.10752688172043,0
google / cpc,lbs,遠房實價登錄,/,379,389,557,1.4696569920844327,0
google / cpc,CQH1-地區字,遠房實價登錄,/,366,386,461,1.2595628415300546,0.8633879781420765
google / organic,(organic),遠雄幸福成｜全新落成 - 台中市清水區預售/新建案-預約賞屋，遠雄房地產,/buildings/h713/,330,384,423,1.2818181818181817,46.845454545454544
google / cpc,O1_特色字_2025.0801,遠房實價登錄,/,370,381,426,1.1513513513513514,0.9513513513513514
line-lap / ah1,lap-5,北士科建案【遠雄明玥】2000坪全街廓只蓋一棟．25-46坪,/buildings/ah1/,224,376,390,1.7410714285714286,1.9241071428571428
youtube / bh10,youtubemana,遠房實價登錄,/,354,375,443,1.2514124293785311,6.163841807909605
(direct) / (none),(direct),高雄建案推薦【遠雄峰蘊】- 三民區預售屋．近科工館,/buildings/eh1/,363,373,387,1.0661157024793388,16.59504132231405
line / rsh1,line-lap1-5_600x400,遠房實價登錄,/,344,361,398,1.1569767441860466,0
google / organic,(organic),換屋族必讀：房地合一稅與土地增值稅完整攻略 - 遠雄房地產,/life-proposal/house_and_land/,331,359,403,1.2175226586102719,98.73111782477342
google_kw / h713,(organic),遠房實價登錄,/,346,352,465,1.3439306358381502,0.11560693641618497
google / cpc,demand,【遠雄蘊合】千坪旗艦，親水生活｜收納中西區最美流動26-43坪．新案早鳥預約,/buildings/dh6/,334,342,399,1.1946107784431137,30.317365269461078
google / cpc,WDH2-品牌字,遠房實價登錄,/,309,318,415,1.343042071197411,0
google_kw / hm2,202603,遠雄MetaLink科技園區 | 機捷A7．A8站▕ VIP企業席次開放預約中,/buildings/hm2/,297,317,344,1.1582491582491583,27.50841750841751
(data not available),(cross-network),遠雄蘴靚｜高雄楠梓新門戶｜捷運R21站旁｜3795坪豪闊基地,/buildings/eh6/,307,315,527,1.716612377850163,13.182410423452769
google / organic,(organic),附屬建物陽台、露臺、雨遮規定｜購屋前必知建築法規與容積計算 - 遠雄房地產,/life-proposal/regulations_20230317/,277,308,331,1.1949458483754514,70.39350180505416
google / cpc,area,遠雄沐蘊-高雄市三民區預售屋/新建案-預約賞屋,/buildings/eh5/,295,304,343,1.1627118644067798,27.00677966101695
(direct) / (none),(direct),遠雄合雅｜板橋之心・合院之上｜2~4房．24~66坪,/buildings/fh2/,300,303,309,1.03,18.973333333333333
google / cpc,competing,【遠雄蘊合】千坪旗艦，親水生活｜收納中西區最美流動26-43坪．新案早鳥預約,/buildings/dh6/,297,302,352,1.1851851851851851,22.68686868686869
google / cpc,CQH1-品牌字,遠房實價登錄,/,281,298,372,1.3238434163701067,1.0569395017793595
google / cpc,RSH1-品牌字,若水秧翠｜東京視野・頂埔門牌｜1~3房．20~42坪,/buildings/rsh1/,278,298,365,1.3129496402877698,54.01798561151079
google_kw / bh11,landmark0829,遠雄14期首發【遠雄丰尚】北屯新案．近漢神洲際百貨,/buildings/bh11/,276,295,321,1.1630434782608696,25.307971014492754
google / organic,(organic),【遠雄蘊合】千坪旗艦，親水生活｜收納中西區最美流動26-43坪．新案早鳥預約,/buildings/dh6/,246,294,327,1.329268292682927,39.15853658536585
m.facebook.com / referral,(referral),遠雄14期首發【遠雄丰尚】北屯新案．近漢神洲際百貨,/buildings/bh11/,294,293,294,1,0.4965986394557823
google / organic,(organic),北士科建案【遠雄明玥】2000坪全街廓只蓋一棟．25-46坪,/buildings/ah1/,221,293,347,1.5701357466063348,43.334841628959275
google / cpc,WDH2-買房字,遠房實價登錄,/,285,287,390,1.368421052631579,0
google / cpc,O1_競品字_2025.0801,遠雄THE ONE-高雄市前鎮區新成屋/新建案-預約賞屋,/buildings/o1/,283,286,317,1.1201413427561837,24.632508833922262
google / cpc,(referral),遠雄信義CENTER-新北市板橋區廠辦.商辦/預售新建案-預約賞屋,/buildings/fm3/,269,283,312,1.1598513011152416,12.319702602230484
google / cpc,WDH2-地區字,遠房實價登錄,/,280,282,382,1.3642857142857143,0
google / cpc,CQH1-地區字,村泉蒔美：台北生活最美起點！門戶端點從容跨界，開啟高品質生活,/buildings/cqh1/,263,281,325,1.2357414448669202,48.49049429657795
google / cpc,competitor,遠房實價登錄,/,271,277,370,1.3653136531365313,0.6531365313653137
google / organic,(organic),交屋看仔細：常見糾紛與買方注意事項 - 遠雄房地產,/life-proposal/kw_delivery_20230607/,244,272,295,1.209016393442623,94.72950819672131
google / cpc,brand,遠雄蘴靚｜高雄楠梓新門戶｜捷運R21站旁｜3795坪豪闊基地,/buildings/eh6/,236,268,324,1.3728813559322033,45.61440677966102
google / cpc,O1_競品字_2025.0801,遠房實價登錄,/,266,267,306,1.150375939849624,0.556390977443609
google / cpc,newtaipei,遠雄合雅｜板橋之心・合院之上｜2~4房．24~66坪,/buildings/fh2/,265,267,289,1.090566037735849,26.79245283018868
google / cpc,brand,【遠雄樂元】北屯機捷X好市多，雙首排大道最核心，夠近才最好,/buildings/bh7/,249,264,316,1.2690763052208835,36.506024096385545
fb / bh13,2,【遠雄夏綠蒂】在夏綠地，典藏最優雅的夏綠蒂．25～38坪,/buildings/bh13/,248,259,271,1.092741935483871,31.838709677419356
google / cpc,area,遠雄蘴靚｜高雄楠梓新門戶｜捷運R21站旁｜3795坪豪闊基地,/buildings/eh6/,251,258,303,1.207171314741036,38.88844621513944
(direct) / (none),(direct),台南永康遠雄山禾：鹽行特區3-4房，鄰商圈與交通樞紐的理想宅,/buildings/dh2/,256,257,265,1.03515625,21.62890625
google / cpc,WDH2-競品字,遠房實價登錄,/,254,257,351,1.3818897637795275,0
google / organic,(organic),空屋稅的真相？房子閒置前你該考慮的事｜專家觀點地政篇 - 遠雄房地產,/life-proposal/expert_zhu_eht_20250625/,244,257,267,1.0942622950819672,105.34836065573771
google / cpc,brand,高雄建案推薦【遠雄峰蘊】- 三民區預售屋．近科工館,/buildings/eh1/,229,257,292,1.275109170305677,35.7292576419214
linkedin / 5vo1,4-4,聯上智科｜北士科AI總部 輝達核心軸線 -台北市北投區商辦/預售新建案-預約賞屋，遠創力行銷,/buildings/5vo1/,232,255,278,1.1982758620689655,4.426724137931035
google / organic,(organic),【遠雄夏綠蒂】在夏綠地，典藏最優雅的夏綠蒂．25～38坪,/buildings/bh13/,203,255,289,1.4236453201970443,50.50246305418719
google_kw / bh11,Otherarea0829,遠雄14期首發【遠雄丰尚】北屯新案．近漢神洲際百貨,/buildings/bh11/,242,245,270,1.115702479338843,26.21900826446281
(direct) / (none),(direct),遠雄幸福成｜全新落成 - 台中市清水區預售/新建案-預約賞屋，遠雄房地產,/buildings/h713/,242,242,261,1.078512396694215,32.45867768595041
google / organic,(organic),樓高的秘密解析：樓層高度與淨高如何影響居住品質 - 遠雄房地產,/life-proposal/floor_height/,225,241,264,1.1733333333333333,37.995555555555555
web-sms / eh1,ai_02,高雄建案推薦【遠雄峰蘊】- 三民區預售屋．近科工館,/buildings/eh1/,200,241,256,1.28,23.035
google / cpc,WDH2-地區字北投,遠房實價登錄,/,235,237,332,1.4127659574468086,0
gdn / eh6,gdn,遠雄蘴靚｜高雄楠梓新門戶｜捷運R21站旁｜3795坪豪闊基地,/buildings/eh6/,232,237,271,1.168103448275862,1.021551724137931
google / cpc,(referral),遠房實價登錄,/,228,237,280,1.2280701754385965,0.618421052631579
